STZ,PUBCHEM,29327,,,,
STZ,UP,Q11206,,,,
SUR,FPLX,Sulfonylurea_receptor,,,,
SWI and SNF complex,FPLX,SWI_SNF,,,,
SWI/SNF,FPLX,SWI_SNF,,,,
SWI/SNF complex,FPLX,SWI_SNF,,,,
SWI/SNF-like,FPLX,SWI_SNF,,,,
SYNJ2,UP,O15056,,,,
Sarcoglycan,FPLX,Sarcoglycan_complex,,,,
Sarcoglycans,FPLX,Sarcoglycan_complex,,,,
Scavenger receptor,FPLX,SCAR,,,,
Scavenger receptors,FPLX,SCAR,,,,
Se,PUBCHEM,6326970,CHEBI,CHEBI:27568,,
Shc,FPLX,SHC,,,,
Shc family,FPLX,SHC,,,,
Shp2,UP,Q06124,,,,
Sialytransferase,FPLX,GTF_family_29,,,,
Sialytransferases,FPLX,GTF_family_29,,,,
Sik,UP,Q64434,,,,
Sirt1,UP,Q96EB6,,,,
Skp2,UP,Q13309,,,,
Smad,FPLX,SMAD,,,,
Smad2,UP,Q15796,,,,
Smad2/3,FPLX,SMAD2_3,,,,
Smad3,UP,P84022,,,,
Smad4,UP,Q13485,,,,
Small Mitoribosomal Subunit,FPLX,MRPS,,,,
Smc1,FPLX,SMC1,,,,
SnS2,PUBCHEM,15238661,CHEBI,CHEBI:50886,,
Snail,UP,O95863,,,,
Sodium channel,FPLX,Sodium_channels,,,,
Sodium channels,FPLX,Sodium_channels,,,,
Soluble Guanylate Cyclase,FPLX,SGC,,,,
Soluble guanylyl cyclase,FPLX,SGC,,,,
Soluble guanylyl/guanylate cyclase,FPLX,SGC,,,,
Sorafenib,PUBCHEM,216239,CHEBI,CHEBI:50924,,
Sos-1,UP,Q07889,,,,
Sos1,UP,Q07889,,,,
Sp,FPLX,SP,,,,
Sp1,UP,P08047,,,,
SphK,FPLX,SPHK,,,,
Sphingosine 1-phosphate receptor,FPLX,S1PR,,,,
Sphingosine kinase,FPLX,SPHK,,,,
Src,UP,P12931,,,,
Src family,FPLX,SRC,,,,
Src family kinase,FPLX,SRC,,,,
Src kinase,UP,P12931,,,,
Src-1,HGNC,NCOA1,,,,
Src-homology,MESH,D018909,,,,
Src-kinases,FPLX,SRC,,,,
StAR,HGNC,STAR,UP,P49675,,
StaR,HGNC,STAR,,,,
Star,HGNC,STAR,,,,
Stat3,UP,P40763,,,,
Stat5,FPLX,STAT5,,,,
Staurosporine,PUBCHEM,44259,CHEBI,CHEBI:15738,,
Ste20,UP,Q03497,,,,
Ste20-like kinase,HGNC,SLK,,,,
Stearoyl-CoA desaturase,FPLX,SCD,,,,
Sulfonylurea Receptor,FPLX,Sulfonylurea_receptor,,,,
Survivin,UP,O15392,,,,
Syk,UP,P43405,,,,
T-cell factor (TCF)/lymphoid enhancer factor,FPLX,TCF_LEF,,,,
TAB,FPLX,TAB,,,,
TAK-1 binding protein,FPLX,TAB,,,,
TAK1,UP,O43318,,,,
TAK1 binding protein,FPLX,TAB,,,,
TAK1-binding protein,FPLX,TAB,,,,
TAK165,PUBCHEM,6444692,,,,
TAP,FPLX,TAP,,,,
TAP transporter,FPLX,TAP,,,,
TAS-116,PUBCHEM,67501411,,,,
TAp73,UP,O15350,,,,
TBK1,UP,Q9UHD2,,,,
TC-1,HGNC,TCIM,,,,
TC1,HGNC,TCIM,,,,
TCF,FPLX,TCF_LEF,,,,
TCR,FPLX,TCR,,,,
TDRG1,UP,Q3Y452,,,,
TEAD,FPLX,TEAD,,,,
TFDP,FPLX,TFDP,,,,
TFIIE,FPLX,GTF2E,,,,
TFIIF,FPLX,GTF2F,,,,
TGF beta,FPLX,TGFB,,,,
TGF beta receptor,FPLX,TGFBR,,,,
TGF β,FPLX,TGFB,,,,
TGF β receptor,FPLX,TGFBR,,,,
TGF-alpha,UP,P01135,,,,
TGF-b,FPLX,TGFB,,,,
TGF-beta,FPLX,TGFB,,,,
TGF-beta family,FPLX,TGFB,,,,
TGF-beta receptor,FPLX,TGFBR,,,,
TGF-beta receptors,FPLX,TGFBR,,,,
TGF-beta1,UP,P01137,,,,
TGF-α,UP,P01135,,,,
TGF-β,FPLX,TGFB,,,,
TGF-β receptor,FPLX,TGFBR,,,,
TGF-β receptors,FPLX,TGFBR,,,,
TGF-β1,UP,P01137,,,,
TGFB,FPLX,TGFB,,,,
TGFB family,FPLX,TGFB,,,,
TGFBR,FPLX,TGFBR,,,,
TGFBR family,FPLX,TGFBR,,,,
TGFalpha,UP,P01135,,,,
TGFbeta,FPLX,TGFB,,,,
TGFbeta1,UP,P01137,,,,
TGFα,UP,P01135,,,,
TGFβ,FPLX,TGFB,,,,
TGFβ receptor,FPLX,TGFBR,,,,
TGFβ receptors,FPLX,TGFBR,,,,
TGFβ1,UP,P01137,,,,
THZ531,PUBCHEM,118025540,CHEBI,CHEBI:143122,,
TIAM,FPLX,TIAM,,,,
TIAM1,UP,Q13009,,,,
TIAM2,UP,Q8IVF5,,,,
TIF-IB,FPLX,TIF_IB,,,,
TLR,FPLX,TLR,,,,
TLR2,UP,O60603,,,,
TLR4,UP,O00206,,,,
TMZ,CHEBI,CHEBI:72564,PUBCHEM,5394,,
TN-C,FPLX,Troponin_C,,,,
TNF,UP,P01375,,,,
TNF receptor associated factors,FPLX,TRAF,,,,
TNF receptor-associated factors,FPLX,TRAF,,,,
TNF-R superfamily,FPLX,TNFRSF,,,,
TNF-alpha,UP,P01375,,,,
TNF-receptor associated factors,FPLX,TRAF,,,,
TNF-receptor family,FPLX,TNFRSF,,,,
TNF-α,UP,P01375,,,,
TNFR,FPLX,TNFRSF,,,,
TNFR family,FPLX,TNFRSF,,,,
TNFR subfamily,FPLX,TNFRSF,,,,
TNFR superfamily,FPLX,TNFRSF,,,,
TNFR superfamily members,FPLX,TNFRSF,,,,
TNFR superfamily receptors,FPLX,TNFRSF,,,,
TNFR1,UP,P19438,,,,
TNFalpha,UP,P01375,,,,
TNFα,UP,P01375,,,,
TORC1,FPLX,mTORC1,,,,
TORC2,FPLX,mTORC2,,,,
TP53,UP,P04637,,,,
TPA,PUBCHEM,27924,CHEBI,CHEBI:37537,,
TPNI,FPLX,Troponin_I,,,,
TPNT,FPLX,Troponin_T,,,,
TQ,PUBCHEM,10281,CHEBI,CHEBI:113532,,
TRAF,FPLX,TRAF,,,,
TRAF2,UP,Q12933,,,,
TRAF3,UP,Q13114,,,,
TRAF6,UP,Q9Y4K3,,,,
TRAFs,FPLX,TRAF,,,,
TRAIL,UP,P50591,,,,
TRAP,UP,P16893,,,,
TRIM,UP,Q6PIZ9,,,,
TRiC,FPLX,CCT_complex,,,,
TSA,PUBCHEM,444732,CHEBI,CHEBI:46024,,
TSC,FPLX,TSC,,,,
TSC1,UP,Q92574,,,,
TSC2,UP,P49815,,,,
TUBA,FPLX,TUBA,,,,
TUBB,FPLX,TUBB,,,,
Tat,UP,P04608,,,,
Tax,UP,P03409,,,,
Tc1,HGNC,TCIM,,,,
TcR,FPLX,TCR,,,,
Tcf,FPLX,TCF_LEF,,,,
Tcf/Lef,FPLX,TCF_LEF,,,,
Temozolomide,CHEBI,CHEBI:72564,PUBCHEM,5394,,
Tenascin,FPLX,TN,,,,
Thiazolidinediones,CHEBI,CHEBI:50990,,,,
Thioredoxin,FPLX,TXN,,,,
Thioredoxin reductase,FPLX,TXNRD,,,,
Thrombospondin,FPLX,THBS,,,,
Thrombospondins,FPLX,THBS,,,,
Tiam1,UP,Q13009,,,,
Tiam2,UP,Q8IVF5,,,,
TnC,FPLX,Troponin_C,,,,
Tpl2,HGNC,MAP3K8,,,,
TraD,UP,P09130,,,,
Traf,FPLX,TRAF,,,,
Transcription factor AP-2,FPLX,TFAP2,,,,
Transglutaminase,FPLX,TGM,,,,
Transglutaminases,FPLX,TGM,,,,
Trk receptor,FPLX,NTRK,,,,
Trk receptors,FPLX,NTRK,,,,
TrkA,UP,P04629,,,,
TrkB,UP,Q16620,,,,
Trp-P-2,CHEBI,CHEBI:34328,PUBCHEM,5284476,,
Tryptase,FPLX,Tryptase,,,,
Type I collagen,FPLX,COL1,,,,
U0126,PUBCHEM,3006531,CHEBI,CHEBI:90693,,
UBE2,FPLX,UBE2,,,,
UCH deubiquinating enzyme,FPLX,UCHL,,,,
UCH deubiquinating enzymes,FPLX,UCHL,,,,
UCH deubiquitinating enzyme,FPLX,UCHL,,,,
UCH deubiquitinating enzymes,FPLX,UCHL,,,,
UCH deubiquitylating enzyme,FPLX,UCHL,,,,
UCH deubiquitylating enzymes,FPLX,UCHL,,,,
UCH family,FPLX,UCHL,,,,
UGT,FPLX,UGT,,,,
Ub,FPLX,Ubiquitin,,,,
Ubiquitin,FPLX,Ubiquitin,,,,
Ubiquitin C-terminal hydrolase,FPLX,UCHL,,,,
Ubiquitin C-terminal hydrolase deubiquinating enzyme,FPLX,UCHL,,,,
Ubiquitin C-terminal hydrolase deubiquinating enzymes,FPLX,UCHL,,,,
Ubiquitin C-terminal hydrolase deubiquitinating enzyme,FPLX,UCHL,,,,
Ubiquitin C-terminal hydrolase deubiquitinating enzymes,FPLX,UCHL,,,,
Ubiquitin C-terminal hydrolase deubiquitylating enzyme,FPLX,UCHL,,,,
Ubiquitin C-terminal hydrolase deubiquitylating enzymes,FPLX,UCHL,,,,
Ubiquitin C-terminal hydrolase family,FPLX,UCHL,,,,
Ubiquitin C-terminal hydrolases,FPLX,UCHL,,,,
Ubiquitin C-terminal hydrolases deubiquinating enzyme,FPLX,UCHL,,,,
Ubiquitin C-terminal hydrolases deubiquinating enzymes,FPLX,UCHL,,,,
Ubiquitin C-terminal hydrolases deubiquitinating enzyme,FPLX,UCHL,,,,
Ubiquitin C-terminal hydrolases deubiquitinating enzymes,FPLX,UCHL,,,,
Ubiquitin C-terminal hydrolases deubiquitylating enzyme,FPLX,UCHL,,,,
Ubiquitin C-terminal hydrolases deubiquitylating enzymes,FPLX,UCHL,,,,
Ubiquitin C-terminal hydrolases family,FPLX,UCHL,,,,
Uridine,CHEBI,CHEBI:16704,HMDB,HMDB0000296,,
VAV family,FPLX,VAV,,,,
VCAM-1,UP,P19320,,,,
VEGF,FPLX,VEGF,,,,
VEGF receptor,FPLX,VEGFR,,,,
VEGF receptors,FPLX,VEGFR,,,,
VEGF-A,UP,P15692,,,,
VEGFR,FPLX,VEGFR,,,,
VEGFR-2,UP,P35968,,,,
VEGFR2,UP,P35968,,,,
VEGFRs,FPLX,VEGFR,,,,
VLDL,CHEBI,CHEBI:39027,,,,
VPA,PUBCHEM,3121,CHEBI,CHEBI:39867,,
Vav,FPLX,VAV,,,,
Vav1,UP,P15498,,,,
Vemurafenib,PUBCHEM,42611257,CHEBI,CHEBI:63637,,
Vpr,UP,P05928,,,,
Vpu,UP,P05919,,,,
WA,PUBCHEM,265237,CHEBI,CHEBI:69120,,
WNT,FPLX,Wnt,,,,
WNT5,FPLX,Wnt5,,,,
Wnt,FPLX,Wnt,,,,
Wnt-5,FPLX,Wnt5,,,,
Wnt5,FPLX,Wnt5,,,,
Wnt5a,UP,P41221,,,,
XIAP,UP,P98170,,,,
XYLT,FPLX,GCNT,,,,
Xylosyltransferase,FPLX,GCNT,,,,
Xylosyltransferases,FPLX,GCNT,,,,
Y box binding protein,FPLX,YBX,,,,
Y-box-binding protein,FPLX,YBX,,,,
YAP,UP,P46937,,,,
YAP1,UP,P46937,,,,
YBX protein family,FPLX,YBX,,,,
ZAP-70,HGNC,ZAP70,,,,
ZEB1,UP,P37275,,,,
Zeb1,UP,P37275,,,,
a-adrenoreceptor,FPLX,ADRA,,,,
a-cathenin,FPLX,CTNNA,,,,
acetyl CoA ligase,FPLX,Acetyl_CoA_synthetase,,,,
acetyl CoA synthase,FPLX,Acetyl_CoA_synthetase,,,,
acetyl-CoA carboxylase,FPLX,ACC,,,,
acetyl-CoA synthetase,FPLX,Acetyl_CoA_synthetase,,,,
acetyl-coenzyme A synthase,FPLX,Acetyl_CoA_synthetase,,,,
acetylcholine receptor,FPLX,CHRM,,,,
actin,FPLX,Actin,,,,
actin filament,FPLX,F_actin,,,,
actin-related protein,FPLX,Actin_related_proteins,,,,
actin-related proteins,FPLX,Actin_related_proteins,,,,
actinin,FPLX,ACTN,,,,
actins,FPLX,Actin,,,,
activin,FPLX,Activin,,,,
activin A,FPLX,Activin_A,,,,
activin AB,FPLX,Activin_AB,,,,
activin protein,FPLX,Activin,,,,
activin-A,FPLX,Activin_A,,,,
activin-B,FPLX,Activin_B,,,,
activinA,FPLX,Activin_A,,,,
activins,FPLX,Activin,,,,
acyl CoA dehydrogenase,FPLX,ACAD,,,,
acyl-CoA dehydrogenase,FPLX,ACAD,,,,
acyl-CoA oxidases,FPLX,ACOX,,,,
adaptor protein complex 2,FPLX,Adaptor_protein_II,,,,
adaptor protein complex 3,FPLX,Adaptor_protein_III,,,,
adenosine deaminase,FPLX,Adenosine_deaminase_family,,,,
adenylate cyclase,FPLX,ADCY,,,,
adenylyl cyclase,FPLX,ADCY,,,,
adhesion,GO,GO:0007155,MESH,D002448,,
adiponectin,UP,Q15848,,,,
afatinib,PUBCHEM,10184653,HMS-LINCS,10133-101,CHEBI,CHEBI:61390
alcohol,PUBCHEM,702,CHEBI,CHEBI:16236,HMDB,HMDB00108
alcohol dehydrogenase,FPLX,ADH,,,,
aldehyde dehydrogenase,FPLX,ALDH,,,,
aldehyde dehydrogenase (NAD+),FPLX,ALDH,,,,
aldosterone,CHEBI,CHEBI:27584,PUBCHEM,5839,,
alkali myosin light chains,FPLX,MYL_alkali,,,,
alpha adrenoceptor,FPLX,ADRA,,,,
alpha catenin,FPLX,CTNNA,,,,
alpha tubulin,FPLX,TUBA,,,,
alpha(2)-ARs,FPLX,ADRA2,,,,
alpha(2)-adrenoceptors,FPLX,ADRA2,,,,
"alpha-1,2-glucosyltransferase",FPLX,ALG10,,,,
"alpha-1,2-glucosyltransferases",FPLX,ALG10,,,,
"alpha-1,3-glucosyltransferase",FPLX,ALG6_family,,,,
"alpha-1,3-glucosyltransferases",FPLX,ALG6_family,,,,
"alpha-1,4-glucosyltransferase",FPLX,ALG6_family,,,,
"alpha-1,4-glucosyltransferases",FPLX,ALG6_family,,,,
alpha-adrenergic receptor,FPLX,ADRA,,,,
alpha-adrenoreceptor,FPLX,ADRA,,,,
alpha-adrenoreceptors,FPLX,ADRA,,,,
alpha-catenin,FPLX,CTNNA,,,,
alpha1 adrenoceptor,FPLX,ADRA,,,,
alpha1beta1gamma1,FPLX,AMPK_A1B1G1,,,,
alpha1beta1gamma2,FPLX,AMPK_A1B1G2,,,,
alpha1beta1gamma3,FPLX,AMPK_A1B1G3,,,,
alpha1beta2gamma1,FPLX,AMPK_A1B2G1,,,,
alpha1beta2gamma2,FPLX,AMPK_A1B2G2,,,,
alpha2 adrenoceptor,FPLX,ADRA2,,,,
alpha2-AR,FPLX,ADRA2,,,,
alpha2beta1 integrin,FPLX,ITGA2B1,,,,
alpha2beta1gamma1,FPLX,AMPK_A2B1G1,,,,
alpha2beta2gamma1,FPLX,AMPK_A2B2G1,,,,
alpha2beta2gamma2,FPLX,AMPK_A2B2G2,,,,
alpha2beta2gamma3,FPLX,AMPK_A2B2G3,,,,
alpha5beta1 integrins,FPLX,FNR,,,,
alpha5beta1-integrin,FPLX,FNR,,,,
alphavbeta3 integrins,FPLX,VTNR,,,,
alphavbeta3-integrin,FPLX,VTNR,,,,
amyloid beta,UP,P05067,CHEBI,CHEBI:64645,,
amyloid β,UP,P05067,CHEBI,CHEBI:64645,,
angiogenesis,GO,GO:0001525,MESH,D018919,,
angiotensin receptor,FPLX,AGTR,,,,
angiotensin receptors,FPLX,AGTR,,,,
angiotensin-receptor,FPLX,AGTR,,,,
annexin A2 heterotetramer,FPLX,Annexin_II_heterotetramer,,,,
annexin II heterotetramer,FPLX,Annexin_II_heterotetramer,,,,
apigenin,CHEBI,CHEBI:18388,PUBCHEM,5280443,,
apoA,FPLX,APOA,,,,
apocynin,CHEBI,CHEBI:2781,PUBCHEM,2214,,
apolipoprotein,FPLX,Apolipoprotein,,,,
apolipoprotein (a),FPLX,APOA,,,,
apolipoprotein A,FPLX,APOA,,,,
apolipoprotein(A),FPLX,APOA,,,,
apolipoprotein(a),FPLX,APOA,,,,
apolipoproteins,FPLX,Apolipoprotein,,,,
apoptosis,GO,GO:0006915,MESH,D017209,,
arsenic,PUBCHEM,5359596,CHEBI,CHEBI:27563,,
arsenite,CHEBI,CHEBI:29866,PUBCHEM,544,,
artemisinin,CHEBI,CHEBI:223316,PUBCHEM,68827,,
aspartate aminotransferase,FPLX,GOT,,,,
aspartate transaminase,FPLX,GOT,,,,
aspirin,PUBCHEM,2244,CHEBI,CHEBI:15365,,
aura,MESH,D020325,,,,
autophagic cell death,GO,GO:0048102,,,,
autophagy,GO,GO:0006914,MESH,D001343,,
axonemal dynein,FPLX,Axonemal_dynein,,,,
b-adrenergic receptor,FPLX,ADRB,,,,
b-arrestin,FPLX,ARRB,,,,
b-receptors,FPLX,ADRB,,,,
bFGF,UP,P09038,,,,
barrestins,FPLX,ARRB,,,,
bcl-2,UP,P10415,,,,
berberine,CHEBI,CHEBI:16118,PUBCHEM,2353,,
beta 3-glycosyltransferase,FPLX,Beta_3_4_GTF,,,,
beta 3-glycosyltransferases,FPLX,Beta_3_4_GTF,,,,
beta 4-glycosyltransferase,FPLX,Beta_3_4_GTF,,,,
beta 4-glycosyltransferases,FPLX,Beta_3_4_GTF,,,,
beta Tubulin,FPLX,TUBB,,,,
beta adrenergic receptor kinase,FPLX,ADRBK,,,,
beta interferons,FPLX,IFNB,,,,
beta tubulin,FPLX,TUBB,,,,
"beta-1,3-glucuronyltransferase",FPLX,B3GAT,,,,
"beta-1,3-glucuronyltransferases",FPLX,B3GAT,,,,
beta-TrCP,UP,Q9Y297,,,,
beta-Tubulin,FPLX,TUBB,,,,
beta-adrenergic receptor,FPLX,ADRB,,,,
beta-adrenoreceptor,FPLX,ADRB,,,,
beta-catenin,UP,P35222,,,,
beta-tubulin,FPLX,TUBB,,,,
betaAR,FPLX,ADRB,,,,
betaARK,FPLX,ADRBK,,,,
biochemical recurrence,NCIT,C93229,,,,
biosynthesis,GO,GO:0009058,,,,
bone morphogenetic protein I receptor,FPLX,BMP_receptor_type_I,,,,
bone morphogenetic protein receptor 1,FPLX,BMP_receptor_type_I,,,,
bone morphogenetic protein receptor 2,FPLX,BMP_receptor_type_II,,,,
bone morphogenetic protein receptor type I,FPLX,BMP_receptor_type_I,,,,
bone morphogenetic protein receptor type II,FPLX,BMP_receptor_type_II,,,,
bone morphogenetic protein type I receptors,FPLX,BMP_receptor_type_I,,,,
bone morphogenetic protein type II receptors,FPLX,BMP_receptor_type_II,,,,
bortezomib,CHEBI,CHEBI:52717,PUBCHEM,387447,,
bradykinin receptor,FPLX,BDKR,,,,
bradykinin receptors,FPLX,BDKR,,,,
branched-chain alpha-keto acid dehydrogenase complex,FPLX,BCKDC,,,,
branched-chain alpha-ketoacid dehydrogenase complex,FPLX,BCKDC,,,,
branched-chain α-keto acid dehydrogenase complex,FPLX,BCKDC,,,,
branched-chain α-ketoacid dehydrogenase complex,FPLX,BCKDC,,,,
brk,UP,Q9XTN4,,,,
butein,CHEBI,CHEBI:3237,PUBCHEM,5281222,,
c-Abl,UP,P00519,,,,
c-Abl Kinase,UP,P00519,,,,
c-Cbl,UP,P22681,,,,
c-Cbl protein,UP,P22681,,,,
c-FLIP,UP,O15519,,,,
c-Fos,UP,P01100,,,,
c-JNK,FPLX,JNK,,,,
c-Jun,UP,P05412,,,,
c-Jun N-terminal kinase,FPLX,JNK,,,,
c-Jun NH2-terminal kinase,FPLX,JNK,,,,
c-MAF,UP,O75444,,,,
c-MET,HGNC,MET,,,,
c-MYC,UP,P01106,,,,
c-Maf,UP,O75444,,,,
c-Met,UP,P08581,,,,
c-Myb,UP,P10242,,,,
c-Myc,UP,P01106,,,,
c-Raf,UP,P04049,,,,
c-Rel,HGNC,REL,,,,
c-Src,UP,P12931,,,,
c-fos,UP,P01100,,,,
c-jun,UP,P05412,,,,
c-maf,UP,O75444,,,,
c-met,HGNC,MET,,,,
c-myc,UP,P01106,,,,
c-myc oncogene,UP,P01106,,,,
c-myc proteins,UP,P01106,,,,
c-src,HGNC,SRC,,,,
c1 complex,FPLX,C1,,,,
cAK,FPLX,PRKAC,,,,
cAMP,PUBCHEM,6076,CHEBI,CHEBI:17489,HMDB,HMDB00058
cAMP-dependent PK,FPLX,PKA,,,,
cAMP-dependent protein kinase,FPLX,PKA,,,,
cMet receptor,UP,P08581,,,,
cPARP,UP,P09874,,,,
cPLA2,FPLX,PLA2,,,,
cSBP,MESH,D001794,,,,
cTnC,FPLX,Troponin_C,,,,
cTnI,FPLX,Troponin_I,,,,
cTnT,FPLX,Troponin_T,,,,
cadherin,FPLX,Cadherin,,,,
caffeine,PUBCHEM,2519,CHEBI,CHEBI:27732,,
calcineurin,FPLX,PPP3,,,,
calcium,HMDB,HMDB00464,CHEBI,CHEBI:29108,PUBCHEM,271
calcium channel,FPLX,Calcium_channels,,,,
calcium channels,FPLX,Calcium_channels,,,,
calmodulin,FPLX,CALM,,,,
calmodulindependent kinase II,FPLX,CAMK2_complex,,,,
calpain,FPLX,CAPN,,,,
capsaicin,PUBCHEM,1548943,CHEBI,CHEBI:3374,,
carboxylesterase,FPLX,Carboxylesterase,,,,
carboxylesterases,FPLX,Carboxylesterase,,,,
casein kinase,FPLX,CSNK,,,,
casein kinase 1,FPLX,CSNK1,,,,
casein kinase 1 (CK1),FPLX,CSNK1,,,,
casein kinase 2,FPLX,CK2,,,,
casein kinase I,FPLX,CSNK1,,,,
casein kinase II,FPLX,CK2,,,,
casein kinase II complex,FPLX,CK2,,,,
caspase,FPLX,Caspase,,,,
caspase 3,UP,P42574,,,,
caspase 8,UP,Q14790,,,,
caspase-1,UP,P29466,,,,
caspase-3,UP,P42574,,,,
caspase-3/7,FPLX,Caspase_3_7,,,,
caspase-8,UP,Q14790,,,,
caspase-9,UP,P55211,,,,
caspases,FPLX,Caspase,,,,
catalase,UP,P04040,,,,
catalytic subunit of calcineurin,FPLX,PPP3C,,,,
catenin alpha,FPLX,CTNNA,,,,
catenin α,FPLX,CTNNA,,,,
cathepsin,FPLX,Cathepsin,,,,
cathepsins,FPLX,Cathepsin,,,,
cation channel,FPLX,Cation_channels,,,,
cation channels,FPLX,Cation_channels,,,,
caveolin,FPLX,CAV,,,,
caveolin-1,UP,Q03135,,,,
cdk1/2,FPLX,CDK1_2,,,,
cdk2,UP,P24941,,,,
celecoxib,PUBCHEM,2662,CHEBI,CHEBI:41423,,
cell adhesion,GO,GO:0007155,MESH,D002448,,
cell cycle,GO,GO:0007049,MESH,D002453,,
cell cycle regulatory protein,FPLX,CDK,,,,
cell death,GO,GO:0008219,MESH,D016923,,
cell growth,GO,GO:0016049,MESH,D048708,,
cell migration,MESH,D002465,NCIT,C26169,GO,GO:0016477
cell motility,MESH,D002465,NCIT,C16404,GO,GO:0048870
cell proliferation,GO,GO:0008283,MESH,D049109,,
cell survival,MESH,D002470,,,,
cell viability,MESH,D002470,,,,
cellular senescence,GO,GO:0090398,MESH,D016922,,
ceramide,CHEBI,CHEBI:17761,,,,
cerebral ischemia-reperfusion,MESH,D015427,,,,
cetuximab,CHEMBL,CHEMBL1201577,,,,
chaperonin,FPLX,CCT_complex,,,,
chaperonin containing TCP-1,FPLX,CCT_complex,,,,
chaperonin-containing TCP1 complex,FPLX,CCT_complex,,,,
chaperonin-containing t-complex polypeptide 1,FPLX,CCT_complex,,,,
checkpoint kinase,FPLX,CHEK,,,,
chemoattractant receptor,FPLX,Chemokine_receptor,,,,
chemokine,FPLX,Chemokine,,,,
chemokines,FPLX,Chemokine,,,,
chemotaxis,GO,GO:0006935,,,,
chk,FPLX,CHK,,,,
cholesterol,CHEBI,CHEBI:16113,PUBCHEM,5997,,
choline esterase,FPLX,Cholinesterase,,,,
choline kinase,FPLX,CHK,,,,
cholinesterase,FPLX,Cholinesterase,,,,
chromosomal instability,MESH,D043171,NCIT,C48195,,
chromosomal instabiliy,MESH,D043171,NCIT,C48195,,
cisplatin,CHEBI,CHEBI:27899,PUBCHEM,441203,,
clade B serpins,FPLX,SERPINB,,,,
class 1 NF-kappaBs,FPLX,NFkappaB_1,,,,
class 1 NF-κBs,FPLX,NFkappaB_1,,,,
class 2 NF-kappaBs,FPLX,NFkappaB_2,,,,
class 2 NF-κBs,FPLX,NFkappaB_2,,,,
class I HDACs,FPLX,HDAC_I,,,,
class I NF-kappaBs,FPLX,NFkappaB_1,,,,
class I NF-κBs,FPLX,NFkappaB_1,,,,
class I histone deacetylases,FPLX,HDAC_I,,,,
class II HDACs,FPLX,HDAC_II,,,,
class II NF-kappaBs,FPLX,NFkappaB_2,,,,
class II NF-κBs,FPLX,NFkappaB_2,,,,
class II histone deacetylases,FPLX,HDAC_II,,,,
class III HDACs,FPLX,HDAC_III,,,,
class III histone deacetylases,FPLX,HDAC_III,,,,
class IV HDACs,FPLX,HDAC_IV,,,,
class IV histone deacetylases,FPLX,HDAC_IV,,,,
clathrin,FPLX,Clathrin,,,,
clathrin associated protein,FPLX,Adaptor_protein,,,,
clathrin coat,FPLX,Clathrin,,,,
cleaved PARP,UP,P09874,,,,
cocaine,PUBCHEM,446220,CHEBI,CHEBI:27958,,
cofilin,FPLX,Cofilin,,,,
cohesin,FPLX,Cohesin,,,,
cohesin complex,FPLX,Cohesin,,,,
collagen,MESH,D003094,CHEBI,CHEBI:3815,,
collagen IV,FPLX,COL4,,,,
collagen beta(1-O)galactosyltransferase,FPLX,COLGALT,,,,
collagen beta(1-O)galactosyltransferases,FPLX,COLGALT,,,,
collagen type I,FPLX,COL1,,,,
collagen type IV,FPLX,COL4,,,,
collagen type V,FPLX,COL5,,,,
complex II,FPLX,ETC_complex_II,,,,
complex III,FPLX,ETC_complex_III,,,,
connector enhancer of kinase suppressor of ras,FPLX,CNKSR,,,,
connexin,FPLX,GJ,,,,
connexins,FPLX,GJ,,,,
copper,CHEBI,CHEBI:29036,PUBCHEM,27099,,
cortactin,IP,IPR015503,UP,Q14247,,
creatine,CHEBI,CHEBI:16919,,,,
creatine kinase,FPLX,Creatine_kinase,,,,
cullin,FPLX,CUL,,,,
cullin proteins,FPLX,CUL,,,,
cullins,FPLX,CUL,,,,
curcumin,CHEBI,CHEBI:3962,PUBCHEM,969516,,
cyclase associated protein,FPLX,CAP,,,,
cyclase associated proteins,FPLX,CAP,,,,
cyclic AMP-dependent protein kinase,FPLX,PKA,,,,
cyclic-AMP-dependent protein kinase,FPLX,PKA,,,,
cyclin,FPLX,Cyclin,,,,
cyclin A,FPLX,Cyclin_A,,,,
cyclin B,FPLX,Cyclin_B,,,,
cyclin D2,UP,P30279,,,,
cyclin E,FPLX,Cyclin_E,,,,
cyclin G,FPLX,Cyclin_G,,,,
cyclin dependent kinase inhibitors,FPLX,CDKN,,,,
cyclin family,FPLX,Cyclin,,,,
cyclin-dependent kinase inhibitor,FPLX,CDKN,,,,
cyclin-dependent protein kinase inhibitors,FPLX,CDKN,,,,
cyclins,FPLX,Cyclin,,,,
cyclophilin,FPLX,Cyclophilin,,,,
cyclophilins,FPLX,Cyclophilin,,,,
cypermethrin,CHEBI,CHEBI:4042,PUBCHEM,2912,,
cysteine rich secretory proteins,FPLX,CRISP,,,,
cysteine-rich secretory proteins,FPLX,CRISP,,,,
cytochrome,FPLX,CYP,,,,
cytochrome C,UP,P99999,,,,
cytochrome P-450,FPLX,CYP,,,,
cytochrome P-450 enzyme,FPLX,CYP,,,,
cytochrome P-450 enzymes,FPLX,CYP,,,,
cytochrome P-450 isozymes,FPLX,CYP,,,,
cytochrome P450,FPLX,CYP,,,,
cytochrome P450s,FPLX,CYP,,,,
cytochrome bc1 complex,FPLX,ETC_complex_III,,,,
